,lgbm_net,lgbm_gross,ma_net,ma_gross,buy_and_hold
2021-10-28 00:00:00+00:00,1.150490954322782,1.152985579838942,1.3106753386988594,1.3560507094981213,1.3106753386988594
2021-10-29 00:00:00+00:00,1.181736799835229,1.1850556499911395,1.3462715848023894,1.3937689968245048,1.3462715848023894
2021-10-30 00:00:00+00:00,1.1729740082757882,1.1772001289199898,1.3362887381298763,1.384529952461523,1.3362887381298763
2021-10-31 00:00:00+00:00,1.1613034979071934,1.1668045869325576,1.3229933270945495,1.3723035358140192,1.3229933270945495
2021-11-01 00:00:00+00:00,1.1522201201440088,1.1590877161982083,1.312645258575141,1.3632275610426074,1.312645258575141
2021-11-02 00:00:00+00:00,1.1522201201440088,1.1590877161982083,1.361430706482389,1.415208957240424,1.361430706482389
2021-11-03 00:00:00+00:00,1.1445738867885151,1.1532207070305829,1.3523961334028995,1.4080455270614993,1.3523961334028995
2021-11-04 00:00:00+00:00,1.1737520664379733,1.1809690002331614,1.3179200215562614,1.3741657502856515,1.3179200215562614
2021-11-05 00:00:00+00:00,1.1737520664379733,1.1809690002331614,1.3077545043953462,1.3646397123890837,1.3077545043953462
2021-11-06 00:00:00+00:00,1.1737520664379733,1.1809690002331614,1.3168056196011586,1.3759427390859693,1.3168056196011586
2021-11-07 00:00:00+00:00,1.2071291589824786,1.215625512814116,1.3542506169607225,1.416320917377179,1.3542506169607225
2021-11-08 00:00:00+00:00,1.287432595913282,1.298000919505901,1.4443412076803401,1.512296207748423,1.4443412076803401
2021-11-09 00:00:00+00:00,1.300677555626343,1.309462470046358,1.4294819900650912,1.4989423963937685,1.4294819900650912
2021-11-10 00:00:00+00:00,1.2579874900748578,1.268624073392212,1.3825643819334128,1.4521946616965857,1.3825643819334128
2021-11-11 00:00:00+00:00,1.2555740074799573,1.2668882192520645,1.3799118952445928,1.4502076285252337,1.3799118952445928
2021-11-12 00:00:00+00:00,1.2413619003490441,1.2536935391607602,1.3642923813253778,1.4351036711013843,1.3642923813253778
2021-11-13 00:00:00+00:00,1.2369765826479178,1.2483994087583192,1.3691119714285183,1.4411638650311691,1.3691119714285183
2021-11-14 00:00:00+00:00,1.258432943030617,1.270516077253867,1.3928603271171556,1.4666955524278806,1.3928603271171556
2021-11-15 00:00:00+00:00,1.258432943030617,1.270516077253867,1.3511191305352508,1.423883633181553,1.3511191305352508
2021-11-16 00:00:00+00:00,1.18757610155795,1.1996903510640529,1.2750435362231154,1.3445083351153928,1.2750435362231154
2021-11-17 00:00:00+00:00,1.1923378206807769,1.2048984009602637,1.280155965802075,1.3503450633085816,1.280155965802075
2021-11-18 00:00:00+00:00,1.2607721279320947,1.2736772735232182,1.206681330364203,1.273263700306276,1.206681330364203
2021-11-19 00:00:00+00:00,1.2858316975648598,1.299375453749171,1.2306657714482687,1.2989535361271847,1.2306657714482687
2021-11-20 00:00:00+00:00,1.3219105561247106,1.3362241461132889,1.2651967418595749,1.3357902634256158,1.2651967418595749
2021-11-21 00:00:00+00:00,1.2981621731643318,1.312619483939284,1.242467233719487,1.3121932658745676,1.242467233719487
2021-11-22 00:00:00+00:00,1.2981621731643318,1.312619483939284,1.1914082843124365,1.2586625967121234,1.1914082843124365
2021-11-23 00:00:00+00:00,1.327863904080143,1.3430838081115577,1.2186675043105504,1.287874646235173,1.2186675043105504
2021-11-24 00:00:00+00:00,1.327863904080143,1.3430838081115577,1.2096169750096335,1.2787223933694876,1.2096169750096335
2021-11-25 00:00:00+00:00,1.369638837199242,1.385917936622922,1.2476718299352665,1.3195038836958146,1.2476718299352665
2021-11-26 00:00:00+00:00,1.2473558058842005,1.2629798315599672,1.136278162271128,1.2024570493933096,1.136278162271128
2021-11-27 00:00:00+00:00,1.2697838148708755,1.2860780683407191,1.1567089461056688,1.2244484042443724,1.1567089461056688
2021-11-28 00:00:00+00:00,1.3291810241671767,1.3466233041761484,1.210816804909751,1.2820922745725072,1.210816804909751
2021-11-29 00:00:00+00:00,1.3291810241671767,1.3466233041761484,1.2211445844145283,1.293550765420478,1.2211445844145283
2021-11-30 00:00:00+00:00,1.3494223232483384,1.3664864006563673,1.2025485073527429,1.2744705047596636,1.2025485073527429
2021-12-01 00:00:00+00:00,1.3494223232483384,1.3664864006563673,1.2068702315342668,1.2797113243219302,1.2068702315342668
2021-12-02 00:00:00+00:00,1.3663177276217733,1.383104189806777,1.1917596466293512,1.264148803574736,1.1917596466293512
2021-12-03 00:00:00+00:00,1.3663177276217733,1.383104189806777,1.1299886825694323,1.1992437507885052,1.1299886825694323
2021-12-04 00:00:00+00:00,1.4806606131442546,1.4985866304730395,1.035423440561167,1.0991127582606268,1.035423440561167
2021-12-05 00:00:00+00:00,1.4875173110689484,1.505935050393443,1.040218317721436,1.1045023312911981,1.040218317721436
2021-12-06 00:00:00+00:00,1.456387948579448,1.4739684782718636,1.0619870277993706,1.1279476674114035,1.0619870277993706
2021-12-07 00:00:00+00:00,1.4523331552946368,1.4695113248445986,1.0649437522580407,1.1313584837793849,1.0649437522580407
2021-12-08 00:00:00+00:00,1.4562603333845836,1.473044100126501,1.0620640935821737,1.1286386440483849,1.0620640935821737
2021-12-09 00:00:00+00:00,1.5408550819988873,1.5581719112728505,1.0003683631216398,1.0634141627617948,1.0003683631216398
2021-12-10 00:00:00+00:00,1.5543926327325694,1.5713941515771048,0.9915793876843381,1.054390307626646,0.9915793876843381
2021-12-11 00:00:00+00:00,1.4808332658446814,1.4965587943324246,1.038504437662807,1.1046041099800379,1.038504437662807
2021-12-12 00:00:00+00:00,1.4808332658446814,1.4965587943324246,1.0524064801671882,1.1197223835271528,1.0524064801671882
2021-12-13 00:00:00+00:00,1.3804850782262486,1.3955939389971947,0.9810904952021744,1.0441806748441556,0.9810904952021744
2021-12-14 00:00:00+00:00,1.4288537803701649,1.4447480390792788,1.0154654223108643,1.080957677065839,1.0154654223108643
2021-12-15 00:00:00+00:00,1.4445823590149645,1.461085003424033,1.0266434924362438,1.0931809620613784,1.0266434924362438
2021-12-16 00:00:00+00:00,1.4445823590149645,1.461085003424033,1.0001606539868366,1.065309706957904,1.0001606539868366
2021-12-17 00:00:00+00:00,1.4445823590149645,1.461085003424033,0.9684298114608791,1.0317748592769818,0.9684298114608791
2021-12-18 00:00:00+00:00,1.4658265770173833,1.4829626348353389,0.9826716675283622,1.047224193174609,0.9826716675283622
2021-12-19 00:00:00+00:00,1.4658265770173833,1.4829626348353389,0.9793124609324143,1.0439279057927504,0.9793124609324143
2021-12-20 00:00:00+00:00,1.4590575884646622,1.4756696254986374,0.983834793206589,1.0490618018093787,0.983834793206589
2021-12-21 00:00:00+00:00,1.520138937999746,1.5378770735191145,1.0250216232287435,1.0932854250233304,1.0250216232287435
2021-12-22 00:00:00+00:00,1.5300955467382578,1.5474885004073624,1.0183079347652193,1.0864526078160661,1.0183079347652193
2021-12-23 00:00:00+00:00,1.4596325580774046,1.475857199666698,1.0652024052534028,1.1367431356425832,1.0652024052534028
2021-12-24 00:00:00+00:00,1.4596325580774046,1.475857199666698,1.0646864384896824,1.136533538650401,1.0646864384896824
2021-12-25 00:00:00+00:00,1.4717027384551902,1.4876187897675186,1.0558821971158947,1.127476130101349,1.0558821971158947
2021-12-26 00:00:00+00:00,1.4818336554298852,1.4983055553976778,1.0631506859176945,1.1355757005281752,1.0631506859176945
2021-12-27 00:00:00+00:00,1.4839714968541773,1.500017669165541,1.061616878416231,1.1342780781678223,1.061616878416231
2021-12-28 00:00:00+00:00,1.5776465388627419,1.5942556133776644,0.9946027842146536,1.063017561409458,0.9946027842146536
2021-12-29 00:00:00+00:00,1.5411369151931535,1.557839902058823,0.9715858583964169,1.0387362979042087,0.9715858583964169
2021-12-31 00:00:00+00:00,1.5333766646458613,1.550258788972722,0.9666935288343694,1.0336813642549663,0.9666935288343694
2022-01-01 00:00:00+00:00,1.5824841688520879,1.6003720331398466,0.9976525929885963,1.0670958670246888,0.9976525929885963
2022-01-02 00:00:00+00:00,1.5824841688520879,1.6003720331398466,0.9884787631727198,1.0576036062314504,0.9884787631727198
2022-01-03 00:00:00+00:00,1.554088686105351,1.572135689097441,0.9707418832609622,1.0389436580021312,0.9707418832609622
2022-01-04 00:00:00+00:00,1.554088686105351,1.572135689097441,0.9576513872655027,1.0252451412419772,0.9576513872655027
2022-01-05 00:00:00+00:00,1.4718471456141307,1.4894107515853163,0.9069729890206486,0.9712972913000023,0.9069729890206486
2022-01-06 00:00:00+00:00,1.4598238052084784,1.477690759443102,0.8995640369306018,0.9636542709916867,0.8995640369306018
2022-01-10 00:00:00+00:00,1.4161434987845207,1.4338382039697484,0.8726476154824054,0.9350564726324934,0.8726476154824054
2022-01-11 00:00:00+00:00,1.4462160841246645,1.4646793317349942,0.8541164638646549,0.9149438852705881,0.891178767100156
2022-01-12 00:00:00+00:00,1.4462160841246645,1.4646793317349942,0.8305086445760871,0.8896592672650973,0.9158109901957208
2022-01-13 00:00:00+00:00,1.4018934524657913,1.4197383131681156,0.855961499890814,0.916956842087154,0.8877438475099436
2022-01-14 00:00:00+00:00,1.4188528689473092,1.436697339247631,0.8456064992712877,0.9060036298969123,0.8984833353164847
2022-01-15 00:00:00+00:00,1.4195674698899103,1.4376356131869619,0.8451806121235265,0.9054119397951428,0.8989358537222901
2022-01-16 00:00:00+00:00,1.4190957550564702,1.4373068334536852,0.8454614612132184,0.9056190027625184,0.898637142047427
2022-01-17 00:00:00+00:00,1.3896912531112218,1.4077894229225931,0.8629799218895294,0.9242173474354276,0.8800168498668232
2022-01-18 00:00:00+00:00,1.3945871583191558,1.4131713969523938,0.8599396293896936,0.9206840677553868,0.8831171637449503
2022-01-19 00:00:00+00:00,1.3718501037862025,1.3904842602101761,0.8739599035130027,0.9354647839421095,0.8687190079959349
2022-01-20 00:00:00+00:00,1.3718501037862025,1.3904842602101761,0.8951218263453193,0.9578353365016157,0.8476839873545067
2022-01-21 00:00:00+00:00,1.2286330119247864,1.2456381388164308,0.9885698965659964,1.0576126136677455,0.7591882871673367
2022-01-22 00:00:00+00:00,1.181849705142504,1.198370136215567,1.0262121935724253,1.097745646059523,0.730280274604315
2022-01-23 00:00:00+00:00,1.221772244683733,1.2389366662393344,0.9915470439367985,1.0605853978494297,0.7549489300282759
2022-01-24 00:00:00+00:00,1.235706236038685,1.2532410290448626,0.9802387104905592,1.04834022121491,0.7635589241660683
2022-01-25 00:00:00+00:00,1.2452475719544567,1.2630194955622922,0.9726699319721182,1.0401605019793871,0.7694546394861661
2022-01-26 00:00:00+00:00,1.240363895558547,1.2579984351015328,0.9764845992678172,1.0442955994879235,0.7664369524452801
2022-01-27 00:00:00+00:00,1.2522284989047188,1.2697472993833767,0.96714411258851,1.0345425768082728,0.7737682448693611
2022-01-28 00:00:00+00:00,1.2711703729326331,1.2890754583633253,0.9525145765545401,1.0187947162648507,0.7854726747189736
2022-01-29 00:00:00+00:00,1.2864589620976012,1.304593794105971,0.9410585165765297,1.0065301134774354,0.7949196924278449
2022-01-30 00:00:00+00:00,1.2766931850249956,1.2950187962920867,0.948202287156027,1.0139174885206839,0.7888852920034296
2022-01-31 00:00:00+00:00,1.2959288327569987,1.3144775855993533,0.9339159375550804,0.9986824920553299,0.800771248438326
2022-02-01 00:00:00+00:00,1.3041234114990161,1.3227349953212058,0.928010483879481,0.9924088738443496,0.8058347850182718
2022-02-02 00:00:00+00:00,1.2436985233208289,1.2615753807134338,0.9710086612162012,1.0382951205017268,0.7684974622269776
2022-02-03 00:00:00+00:00,1.2572106112560173,1.2751797427859255,0.9604591959155994,1.0270985301327717,0.7768467567648962
2022-02-04 00:00:00+00:00,1.4008029411205452,1.4208612827389324,0.8507603336513458,0.9097587618375884,0.8655743213852188
2022-02-05 00:00:00+00:00,1.4070979028718826,1.4268562572630468,0.8545835007811966,0.9135972650514931,0.8616845828030731
2022-02-06 00:00:00+00:00,1.4070979028718826,1.4268562572630468,0.834460669198565,0.8918107603662446,0.8819746231809249
2022-02-07 00:00:00+00:00,1.4070979028718826,1.4268562572630468,0.8055064703589606,0.8608922708680514,0.9125774658955993
2022-02-08 00:00:00+00:00,1.4128261699814264,1.4330930171109604,0.8022272698063448,0.8571293281602639,0.9162925503059529
2022-02-09 00:00:00+00:00,1.4233553801362566,1.4440478769941498,0.7962486011667076,0.8505772540243525,0.9231213003889185
2022-02-10 00:00:00+00:00,1.3946411314655414,1.4151790166458291,0.8123118280014714,0.8675816735821028,0.9044985903176895
2022-02-11 00:00:00+00:00,1.3946411314655414,1.4151790166458291,0.832892468286397,0.8896405852912692,0.8815823166850016
2022-02-12 00:00:00+00:00,1.3887539261352513,1.4096296683468306,0.836408361277235,0.8931291372063529,0.8778608890024383
2022-02-13 00:00:00+00:00,1.383213349357573,1.4043271730179734,0.8397452985531173,0.8964887522772083,0.8743585725991467
2022-02-14 00:00:00+00:00,1.3988747594400368,1.4204948734345042,0.8302372964133392,0.8861676804841881,0.8842584829571208
2022-02-15 00:00:00+00:00,1.464704214322401,1.4874511528025327,0.79116727368466,0.8443973848702682,0.9258706812724832
2022-02-16 00:00:00+00:00,1.4422627943052688,1.465107451621529,0.8032891184359435,0.857081473897336,0.9116849824557455
2022-02-17 00:00:00+00:00,1.3310479493361482,1.352570556302646,0.8652318345102832,0.9229150671952113,0.8413837139318413
2022-02-18 00:00:00+00:00,1.3138505696127578,1.3350369806561986,0.8764107859629788,0.9348789540848891,0.8305128845009564
2022-02-19 00:00:00+00:00,1.3164258111016636,1.3379030137872046,0.8746929578708531,0.9328719729340219,0.8321407494094201
2022-02-20 00:00:00+00:00,1.2610331605324099,1.281634566127763,0.9114983448224959,0.9721059512127693,0.7971258770423262
2022-02-21 00:00:00+00:00,1.2156397791189182,1.2354807435507074,0.9443095295869195,1.007113126256378,0.7684317553462169
2022-02-22 00:00:00+00:00,1.2559943447129482,1.276420256433706,0.9129620848032333,0.9737409178895239,0.7939407344108294
2022-02-23 00:00:00+00:00,1.2238776563121179,1.2435443845509977,0.9363071889614046,0.9988208878305599,0.7736390927011076
2022-02-24 00:00:00+00:00,1.2598528890818492,1.27986417270185,0.9087849371308105,0.9696486576332835,0.7963798023595805
2022-02-25 00:00:00+00:00,1.2598528890818492,1.27986417270185,0.8878246397559885,0.9471176398389697,0.8147475776150325
2022-02-26 00:00:00+00:00,1.2636018583344382,1.283327817728394,0.8904665571615688,0.9496807862827482,0.8123231170739877
2022-02-27 00:00:00+00:00,1.309814280036123,1.3301750450251422,0.9230326821473603,0.9843483989065387,0.7826148524045046
2022-02-28 00:00:00+00:00,1.309814280036123,1.3301750450251422,0.7883611491668803,0.8410806597048889,0.8967992620631222
2022-03-01 00:00:00+00:00,1.3471035000234124,1.3683680678102343,0.7659172250405489,0.8169308961678636,0.9223303205324102
2022-03-02 00:00:00+00:00,1.3314139172763535,1.3526975547088376,0.7748377880703848,0.8262863660976909,0.911588029473213
2022-03-03 00:00:00+00:00,1.3314139172763535,1.3526975547088376,0.8004275205080914,0.8533273493562351,0.8814819942142349
2022-03-04 00:00:00+00:00,1.226827382524872,1.2468449360152882,0.8633034898842519,0.9201027598814838,0.8122389541465105
2022-03-05 00:00:00+00:00,1.2193359741594862,1.2389612771963392,0.8580318770411514,0.9142850547060024,0.8171987502697943
2022-03-06 00:00:00+00:00,1.1891116043044212,1.2083137795648606,0.8793003980630164,0.9369012167800961,0.7969423830365738
2022-03-07 00:00:00+00:00,1.1757111790777248,1.1945538712340131,0.8892094757251927,0.947570361729015,0.7879614204631628
2022-03-08 00:00:00+00:00,1.1985424937960059,1.218030357869379,0.8719417812845519,0.928947825342088,0.8032629634752574
2022-03-09 00:00:00+00:00,1.1985424937960059,1.218030357869379,0.7994734553749961,0.851492910680099,0.8700232948157781
2022-03-10 00:00:00+00:00,1.2709687775150835,1.2915202467401246,0.8477845428871891,0.9028677544808468,0.8174489769933354
2022-03-11 00:00:00+00:00,1.2487479853356553,1.26876873546079,0.8626066569105244,0.9187727361887732,0.803157230290817
2022-03-12 00:00:00+00:00,1.2513243982411197,1.2713775229828803,0.8608269295761845,0.9168835953368468,0.8048143017556267
2022-03-13 00:00:00+00:00,1.2176276937272936,1.2370011758482014,0.8840079933548861,0.941674900976294,0.7831415926221037
2022-03-14 00:00:00+00:00,1.279394441309395,1.2996022442645903,0.8391648127444259,0.8940194451424774,0.8228681110987506
2022-03-15 00:00:00+00:00,1.266797291445358,1.287056467085493,0.84742738178916,0.9026499078875497,0.8147660023360777
2022-03-16 00:00:00+00:00,1.266797291445358,1.287056467085493,0.8080535418806828,0.8604767508252881,0.8526223034519558
2022-03-17 00:00:00+00:00,1.2735782229018437,1.293559725219714,0.812378902944892,0.8648245805998312,0.8480583740553416
2022-03-18 00:00:00+00:00,1.247278991770025,1.2665676676546314,0.7956033801297476,0.8467787227950947,0.8655706734897161
2022-03-19 00:00:00+00:00,1.2346072553040657,1.2533199974999116,0.7875204440497262,0.83792183697675,0.8743644425979086
2022-03-20 00:00:00+00:00,1.2346072553040657,1.2533199974999116,0.8050645956542555,0.8563374396155172,0.85488560562999
2022-03-21 00:00:00+00:00,1.2261485125786045,1.2448452567204231,0.8105803856050764,0.8621278505520608,0.8490284738444304
2022-03-22 00:00:00+00:00,1.185592880105756,1.203297764110443,0.7837699300435672,0.8333537918437226,0.877110624082337
2022-03-23 00:00:00+00:00,1.1714088215253082,1.1885768310343572,0.7743931542650725,0.8231586882173954,0.8876040984294562
2022-03-24 00:00:00+00:00,1.141218152245351,1.1579251852409203,0.754434752737383,0.8019306380954083,0.910480280762047
2022-03-25 00:00:00+00:00,1.1331621086954236,1.1495725477655734,0.7491090757739793,0.7961459501157693,0.9169075083510385
2022-03-26 00:00:00+00:00,1.1381001361749674,1.154727255716837,0.7458446521112377,0.7925760146059095,0.9209031541970245
2022-03-27 00:00:00+00:00,1.1977111978931143,1.2152444614528222,0.7067790284671003,0.7510385125682207,0.9691379386561272
2022-03-30 00:00:00+00:00,1.1921255448616825,1.2092124668512427,0.703482889606702,0.7473106533620378,0.9736576160829163
2022-03-31 00:00:00+00:00,1.2316825705159684,1.2489737058044326,0.7268258091771003,0.7718836694987031,0.94134977781547
2022-04-01 00:00:00+00:00,1.2114370353558608,1.2281089888187047,0.7148787557501737,0.7589889750506542,0.9568230259403815
2022-04-02 00:00:00+00:00,1.2114370353558608,1.2281089888187047,0.7223801117780854,0.7667254911387248,0.9467829035901926
2022-04-03 00:00:00+00:00,1.2114370353558608,1.2281089888187047,0.7131669185557209,0.7567167019233428,0.9588581167476216
2022-04-04 00:00:00+00:00,1.2068781972765876,1.2231189787223886,0.7104831533988841,0.7536420367128223,0.9624664585496907
2022-04-05 00:00:00+00:00,1.2068781972765876,1.2231189787223886,0.7275276210496104,0.7714957919539748,0.9393769196363743
2022-04-06 00:00:00+00:00,1.1450102954354442,1.1607842177865197,0.7648226915442038,0.8108141302277487,0.8912218703637592
2022-04-07 00:00:00+00:00,1.1384382948698244,1.1538614204163282,0.7604328487790645,0.8059785183694498,0.8963372048367089
2022-04-08 00:00:00+00:00,1.1070137007666894,1.1222915555171857,0.7814232649687317,0.8280302418141542,0.8715953870601442
2022-04-09 00:00:00+00:00,1.1197574632392178,1.1355397899243096,0.7724276468726121,0.818255652772819,0.8816290520248625
2022-04-10 00:00:00+00:00,1.1041539770158564,1.1199315891874915,0.7831911957143897,0.8295027253948762,0.869343814177382
2022-04-11 00:00:00+00:00,1.03489398272645,1.0499086242609317,0.8323182367538053,0.8813668221018467,0.8148126990803872
2022-04-12 00:00:00+00:00,1.03489398272645,1.0499086242609317,0.820425031315133,0.8689825848557667,0.8264557634712357
2022-04-13 00:00:00+00:00,1.062537286833677,1.0779275383137907,0.7985104593721436,0.8457920444640785,0.8485314237631408
