,lgbm_net,lgbm_gross,ma_net,ma_gross,buy_and_hold
2023-01-19 00:00:00+00:00,1.1022304426109897,1.0685481040579385,0.594761416182909,0.6310912417897935,0.4766483219262415
2023-01-20 00:00:00+00:00,1.1022304426109897,1.0685481040579385,0.5535664044222606,0.5871905867820127,0.5096624561541523
2023-01-21 00:00:00+00:00,1.1022304426109897,1.0685481040579385,0.5642031247741275,0.5982972350922817,0.49986934555956125
2023-01-22 00:00:00+00:00,1.1022304426109897,1.0685481040579385,0.5641955988535915,0.5981097652189707,0.4998760133300997
2023-01-23 00:00:00+00:00,1.103404500195086,1.069361915922417,0.5647965604094879,0.5985652887666213,0.4993435627627139
2023-01-24 00:00:00+00:00,1.1518284670911731,1.1159710827169702,0.5895832002495985,0.6246543321168218,0.47742939062663814
2023-01-25 00:00:00+00:00,1.1925078182266178,1.1557188429237677,0.5687607751127365,0.6024058966603507,0.4942908577448536
2023-01-26 00:00:00+00:00,1.1842168373351005,1.1480303552042284,0.5727151179239365,0.6064134373931245,0.49085427142334115
2023-01-27 00:00:00+00:00,1.1811908348002025,1.1454412282762865,0.5741785639280588,0.6077810679205777,0.4896000025911777
2023-01-28 00:00:00+00:00,1.161932454121072,1.1271093489748478,0.5835400904791799,0.6175081223549517,0.48161746246928533
2023-01-29 00:00:00+00:00,1.2164080519155562,1.180290446400579,0.5561816195515847,0.5883718547461272,0.5041974317981591
2023-02-10 00:00:00+00:00,1.1174708149337806,1.0846075036147829,0.6014189661901803,0.6360695639719627,0.4631882484761138
2023-02-11 00:00:00+00:00,1.1361506816533684,1.1028174572714156,0.5913655258846895,0.6253903115753853,0.470930996324187
2023-02-12 00:00:00+00:00,1.1534527513353499,1.1194280333520619,0.6003712393887194,0.6348099061619855,0.46375934115081807
2023-02-13 00:00:00+00:00,1.1458968641113414,1.1123026735005515,0.6043040726773891,0.6388505848692742,0.4607214071940441
2023-02-14 00:00:00+00:00,1.1839327213244282,1.1493264572103183,0.5842453534841314,0.6175859898623951,0.4760141741156423
2023-02-15 00:00:00+00:00,1.1839327213244282,1.1493264572103183,0.5392014199571359,0.5699009512481211,0.5127137399554159
2023-02-16 00:00:00+00:00,1.15808327023747,1.12462451544341,0.5509740996712401,0.5821495687077821,0.5015193802558523
2023-02-17 00:00:00+00:00,1.1966824894635308,1.162445932948743,0.5326099883783356,0.5625717259822343,0.5182351527759443
2023-02-18 00:00:00+00:00,1.1945858044318949,1.1607579669280046,0.5335431643879832,0.5633886258747544,0.5173271626471844
2023-02-19 00:00:00+00:00,1.2029591175012349,1.1685459402350717,0.5372829743998321,0.5671686176601477,0.513701016851673
2023-02-20 00:00:00+00:00,1.1865747536112767,1.1522797217741338,0.5299651531735119,0.5592736018790889,0.5206976506260794
2023-02-21 00:00:00+00:00,1.1552258971470988,1.1221826110040751,0.5159636741539311,0.5446655868038882,0.5069410155206783
2023-02-22 00:00:00+00:00,1.1552258971470988,1.1221826110040751,0.5104632874391571,0.5390226254748388,0.5015368140882493
2023-02-23 00:00:00+00:00,1.1603833389507139,1.1274312772439345,0.5127422224114003,0.5415437390878174,0.5037758973164029
2023-02-24 00:00:00+00:00,1.1603833389507139,1.1274312772439345,0.4994156274062293,0.5275692851158782,0.4906823445262143
2023-02-25 00:00:00+00:00,1.1503467350794063,1.117939674139555,0.4950959886703359,0.5231277919930138,0.48643824332849517
2023-02-26 00:00:00+00:00,1.1841208295921541,1.1508410921436498,0.5096319700438824,0.5385236550722704,0.500720033943268
2023-02-27 00:00:00+00:00,1.178133774225064,1.1453060774730248,0.5070552103541276,0.535933604758937,0.49818833405951357
2023-02-28 00:00:00+00:00,1.157829210016124,1.125747622591273,0.49831635972327715,0.5267814371118226,0.48960229974120384
2023-03-01 00:00:00+00:00,1.2006969778116299,1.167656592987107,0.5167661533651405,0.5463922870127774,0.5077294617750234
2023-03-02 00:00:00+00:00,1.1879778531261551,1.1556114469928573,0.5112919885597423,0.5407558910837618,0.5023510237093463
2023-03-03 00:00:00+00:00,1.1313530412134658,1.1005910159894214,0.4869213215405939,0.5150096748512226,0.47840652663237254
2023-03-04 00:00:00+00:00,1.1292051793801081,1.0986197370002635,0.4859969065398941,0.514087236146474,0.47749827688012836
2023-03-05 00:00:00+00:00,1.127614814777432,1.0972237066840982,0.4853124319277643,0.513433978843111,0.47682577167801277
2023-03-06 00:00:00+00:00,1.1282424468116832,1.0980023969609543,0.4855825575281967,0.5137983585449869,0.4770911735910949
2023-03-07 00:00:00+00:00,1.1252890872358565,1.095280488605818,0.4843114655743503,0.51252467093843,0.47584230922683574
2023-03-08 00:00:00+00:00,1.103782554185148,1.074606612516678,0.475055301394533,0.5028505539886285,0.46674800762345814
2023-03-09 00:00:00+00:00,1.0348158825766824,1.007681340073381,0.4453728400773905,0.4715335958274117,0.4375846036145621
2023-03-10 00:00:00+00:00,1.027250144438268,1.0002241530076341,0.4421166335012049,0.468044085709448,0.4343853383345335
2023-03-11 00:00:00+00:00,1.059827028185987,1.0319610432103046,0.4561373491472246,0.4828950205858993,0.4481608736754176
2023-03-12 00:00:00+00:00,1.059827028185987,1.0319610432103046,0.48968219989314965,0.5184236828687976,0.48111912549520663
2023-03-13 00:00:00+00:00,0.996632932712308,0.9701189189689362,0.518880383057788,0.5494911558287302,0.5098067199254003
2023-03-14 00:00:00+00:00,0.996632932712308,0.9701189189689362,0.5267935739348022,0.5580360239727183,0.5175815328049709
2023-03-15 00:00:00+00:00,0.996632932712308,0.9701189189689362,0.5109452489877963,0.5415831314880203,0.5020103475735469
2023-03-16 00:00:00+00:00,0.9831888859883886,0.9567414964738954,0.5178376278920959,0.5490512740264656,0.5087821994230562
2023-03-17 00:00:00+00:00,0.9148333301684861,0.8900151036606748,0.5538399458428728,0.5873439697235929,0.5441549447098111
2023-03-18 00:00:00+00:00,0.9148333301684861,0.8900151036606748,0.5441738760529833,0.5772693633717297,0.5346579055172449
2023-03-19 00:00:00+00:00,0.9148333301684861,0.8900151036606748,0.5506545137059543,0.5843173203080121,0.5410252162361746
2023-03-20 00:00:00+00:00,0.9399049668829986,0.9141556489472985,0.5355634479701884,0.5684684446264235,0.5261980480214291
2023-03-21 00:00:00+00:00,0.9029584453043544,0.878032007542292,0.5566157960099948,0.5909319608420637,0.5468822535750362
2023-03-22 00:00:00+00:00,0.9029584453043544,0.878032007542292,0.5359777254499051,0.5690921576296343,0.526605081029362
2023-03-23 00:00:00+00:00,0.9442873300390432,0.9183778925572718,0.5605097088990585,0.5952421459642521,0.5507080735953467
2023-03-24 00:00:00+00:00,0.9781599508586675,0.9510456001076883,0.5404036117067232,0.5740687308552532,0.5309535717972238
2023-03-25 00:00:00+00:00,0.9737990631237873,0.9468308643786705,0.5379943539160029,0.5715246383421565,0.5285864447061905
2023-03-26 00:00:00+00:00,0.9914189185953112,0.9640215477843809,0.5477287879686376,0.5819012530955744,0.5381506526753923
2023-03-27 00:00:00+00:00,0.9914189185953112,0.9640215477843809,0.5297148143842986,0.5627696773970867,0.5204516895121774
2023-03-28 00:00:00+00:00,0.9914189185953112,0.9640215477843809,0.5475104107019197,0.5817239872946618,0.5379360941727263
2023-03-29 00:00:00+00:00,1.0022228144636667,0.9747927990448308,0.5534768547076939,0.588223733328122,0.5437982029506246
2023-03-30 00:00:00+00:00,1.0018415372605454,0.9743140767665885,0.5536874147788775,0.588512610929609,0.5440050809570831
2023-03-31 00:00:00+00:00,1.0172686454919062,0.9895529343515186,0.5622135093322067,0.5977173017769939,0.5523820796641675
2023-04-01 00:00:00+00:00,1.0180893514484877,0.9900909681963502,0.5617599300559514,0.5973923144753209,0.551936432130354
2023-04-02 00:00:00+00:00,1.0329077219514113,1.004377979452868,0.5535834701357861,0.588771944230944,0.5439029539943407
2023-04-03 00:00:00+00:00,1.0235687884314681,0.9953509198458403,0.5585886406030671,0.5940636566581854,0.548820599027585
2023-04-04 00:00:00+00:00,1.0235687884314681,0.9953509198458403,0.5768232529416647,0.6135727428586163,0.566736342634366
2023-04-05 00:00:00+00:00,1.002831328975618,0.9749178716065794,0.5885096671389947,0.626168462823458,0.5782183964644235
2023-04-06 00:00:00+00:00,1.0219518084136259,0.9933942284011869,0.5772888499741635,0.6143015022623679,0.567193797769876
2023-04-07 00:00:00+00:00,1.026702902030915,0.997885213514595,0.5746050117071693,0.6115243380480713,0.5645568917923489
2023-04-08 00:00:00+00:00,1.0349590109815932,1.0058399260928703,0.5699843940281153,0.6066495285229763,0.5600170748713352
2023-04-09 00:00:00+00:00,1.029479942836335,1.0004950986157695,0.5730018887341634,0.609873139939571,0.5629818026365614
2023-04-10 00:00:00+00:00,1.0011908539543717,0.9729979622986907,0.5887474129405641,0.6266346062258576,0.5784519848043023
2023-04-11 00:00:00+00:00,1.011866148369068,0.9831973908835285,0.5824698366480845,0.6200659234920426,0.5722841845111197
2023-04-12 00:00:00+00:00,0.9969430570161174,0.9686385594941876,0.5910601532592764,0.6292476354393092,0.5807242822247092
2023-04-13 00:00:00+00:00,0.9969430570161174,0.9686385594941876,0.6201574045352292,0.6604135893997486,0.6093127097625191
2023-04-14 00:00:00+00:00,0.9536488002743556,0.9262828908995442,0.6470889867387439,0.6892915014484094,0.6357733392907817
2023-04-15 00:00:00+00:00,0.9578271165474507,0.9300634213266906,0.6442538314460898,0.686478227533927,0.6329877623689689
2023-04-16 00:00:00+00:00,0.9457981050975062,0.9181040652634375,0.6523447870906429,0.6953054078793686,0.6409372314429466
2023-04-17 00:00:00+00:00,0.9655507043896889,0.9370028548547609,0.6387208380572312,0.6809928358056886,0.627551524455483
2023-04-18 00:00:00+00:00,0.9655507043896889,0.9370028548547609,0.6473965386576901,0.6904470118543579,0.6360755130482108
2023-04-19 00:00:00+00:00,1.0439865485871567,1.0129417442321376,0.594805728243201,0.6344901073662969,0.5844043583253634
2023-04-20 00:00:00+00:00,1.0489079533562689,1.0178051307619793,0.5976096721748856,0.637536452981979,0.5871592696793886
2023-04-21 00:00:00+00:00,1.099987374336974,1.0671255301502787,0.5685074464462243,0.6066429631229422,0.5585659546771427
2023-04-22 00:00:00+00:00,1.1150150140877115,1.081786957212246,0.5762741947745451,0.6149777384658489,0.5661968858493976
2023-04-23 00:00:00+00:00,1.1221997710397322,1.0887683141708593,0.5725608904917646,0.6110089541454179,0.5625485161320201
2023-04-24 00:00:00+00:00,1.1344970455118113,1.1005316681696644,0.5662866614248386,0.604407444411434,0.5563840045314459
2023-04-25 00:00:00+00:00,1.149149908318684,1.1150026742507249,0.5736006696825479,0.6123548611523466,0.5635701127003392
2023-04-26 00:00:00+00:00,1.1487573131345716,1.1147755374349129,0.5734047049447092,0.6122301185517044,0.5633775747985788
2023-04-27 00:00:00+00:00,1.1225681306168243,1.089282418502355,0.5864770922127874,0.6262308341237788,0.5762213651832911
2023-04-28 00:00:00+00:00,1.111964169800918,1.0792670523119074,0.5809371343824917,0.6204729782941378,0.5707782846155804
2023-04-29 00:00:00+00:00,1.1022177008213934,1.0696285471069613,0.5860291021932231,0.6260141759226634,0.5757812091668167
2023-04-30 00:00:00+00:00,1.124686320948531,1.091279016647409,0.5740829455756924,0.6133429538574331,0.5640439550331985
2023-05-01 00:00:00+00:00,1.147831457620594,1.1137306013637862,0.5622687819382759,0.6007242549924732,0.5524363857179745
2023-05-02 00:00:00+00:00,1.147831457620594,1.1137306013637862,0.5742064959426278,0.6136022871587681,0.5641653448744212
2023-05-03 00:00:00+00:00,1.1263064478201659,1.0925547049522364,0.5849744535295857,0.6252690030188273,0.574745003148169
2023-05-04 00:00:00+00:00,1.1435608124233232,1.1089653384815807,0.5760129825868714,0.6158771982704792,0.565940241480193
2023-05-05 00:00:00+00:00,1.0728129940541484,1.040144502846838,0.6116487453968836,0.6540976745672346,0.6009528415772535
2023-05-06 00:00:00+00:00,1.0728129940541484,1.040144502846838,0.5816635600410901,0.6221668515028576,0.5714920072660635
2023-05-07 00:00:00+00:00,1.087502396158583,1.0542981820877035,0.5736991804425062,0.613700768159275,0.5636669008022822
2023-05-08 00:00:00+00:00,1.0740344851998354,1.0413499679872844,0.5665943414034393,0.6061636889204748,0.5566863041091495
2023-05-09 00:00:00+00:00,1.0747317478612366,1.0417672884765836,0.5662265086346914,0.6059207691192242,0.5563249036333571
2023-05-10 00:00:00+00:00,1.0783349008334409,1.0451198172952805,0.5643281737882629,0.6039708453091861,0.5544597649752437
2023-05-11 00:00:00+00:00,1.0509331553034702,1.0186376469767204,0.5499879377432391,0.5886668978304028,0.5403702966897267
2023-05-12 00:00:00+00:00,1.0587074295158767,1.0261869400598105,0.5540564715219619,0.5930296061528616,0.544367684003568
2023-05-13 00:00:00+00:00,1.0515577684407442,1.0193192987223718,0.5503148183726332,0.5890608218324307,0.5406914611563741
2023-05-14 00:00:00+00:00,1.0515577684407442,1.0193192987223718,0.5514348108764376,0.5903115305388692,0.5417918683472198
2023-05-15 00:00:00+00:00,1.061723540493658,1.0291312920830749,0.5567657216049312,0.5959938842681214,0.5470295574205525
2023-05-16 00:00:00+00:00,1.0571233152112518,1.0246135805241607,0.5591780706310376,0.5986101961815898,0.5493997216905276
2023-05-17 00:00:00+00:00,1.0571233152112518,1.0246135805241607,0.5585388700353447,0.5979930485784128,0.54877169879796
2023-05-18 00:00:00+00:00,1.070073821176786,1.0369653024401768,0.5516963750640462,0.5907842393413025,0.5420488585609351
2023-05-19 00:00:00+00:00,1.0633111866994651,1.0302296288599906,0.5551829765051675,0.5946217156610575,0.5454744897900641
2023-05-20 00:00:00+00:00,1.0591696527439456,1.0261289124867943,0.5573453812437649,0.5969885423732416,0.5475990805491885
2023-05-21 00:00:00+00:00,1.0678005776834059,1.0344233026536576,0.5528037045270956,0.5921629733484001,0.5431368241496651
2023-05-22 00:00:00+00:00,1.0604165239834349,1.0270947350536854,0.5566264522620956,0.596358263969997,0.546892723481218
2023-05-23 00:00:00+00:00,1.0392139163407763,1.0063512286220717,0.5677559773156139,0.6084024903319996,0.5578276264899328
2023-05-24 00:00:00+00:00,1.0699402013608872,1.0359549046399394,0.5509692198380989,0.590505209839866,0.5413344191010498
2023-05-25 00:00:00+00:00,1.0665722016077832,1.0326089161162473,0.5527035823697827,0.5924124585496844,0.5430384528288787
2023-05-26 00:00:00+00:00,1.0665722016077832,1.0326089161162473,0.5593778701901003,0.5996869217871327,0.5495960273539794
2023-05-27 00:00:00+00:00,1.065463925689859,1.0314558010200539,0.5599591201248134,0.60035659259058,0.5501671129689851
2023-05-28 00:00:00+00:00,1.1117718199495956,1.0762987628480356,0.5842964318810286,0.6264573404249443,0.574078838066629
2023-05-29 00:00:00+00:00,1.1016159944526005,1.0667898666535975,0.5789589943833147,0.6209227081964526,0.5688347363577129
2023-05-30 00:00:00+00:00,1.1016159944526005,1.0667898666535975,0.5813613723524474,0.6236506319104956,0.5711951039346237
2023-05-31 00:00:00+00:00,1.1174018723469095,1.0819341825081554,0.5730306112863066,0.6147971899649189,0.5630100229173317
2023-06-01 00:00:00+00:00,1.109804178306501,1.0748573933880357,0.5691343306659803,0.6107758824442175,0.5591818765702838
2023-06-02 00:00:00+00:00,1.0832229455960507,1.048866802162388,0.5827658274495153,0.6255447498202463,0.5725749993203372
2023-06-03 00:00:00+00:00,1.0746800931920486,1.0407921603275019,0.5781698368732099,0.6207290288954556,0.5680593788478372
2023-06-04 00:00:00+00:00,1.0746800931920486,1.0407921603275019,0.5773543775887564,0.6199510289914505,0.5672581795028359
2023-06-05 00:00:00+00:00,1.1194650929259777,1.084059759905648,0.5532943658601548,0.5941785511587762,0.5436189052862214
2023-06-06 00:00:00+00:00,1.1194650929259777,1.084059759905648,0.5756580001380412,0.6182177633825278,0.5655914666107277
2023-06-07 00:00:00+00:00,1.1505993481348766,1.1139637054718994,0.5596479581969415,0.6011641367947372,0.5498613923308697
2023-06-08 00:00:00+00:00,1.1505993481348766,1.1139637054718994,0.5637108901946124,0.6056384569177706,0.5538532758220247
2023-06-09 00:00:00+00:00,1.1470953211188752,1.1107454834429091,0.5619941690860372,0.6038887778087634,0.5521665750216748
2023-06-10 00:00:00+00:00,1.2027244105453705,1.1644650357729767,0.5347399180105801,0.5746825957584127,0.5253889191331986
2023-06-11 00:00:00+00:00,1.2033954764215364,1.1652366275574078,0.5350382787226886,0.5750633889603729,0.5256820624104571
2023-06-12 00:00:00+00:00,1.2106368534318162,1.1720146622844372,0.5318187104535081,0.5717183176431527,0.5225187947432267
2023-06-13 00:00:00+00:00,1.2125001444015455,1.1736095513523768,0.5310001883691092,0.5709403177391477,0.5217145861574737
2023-06-14 00:00:00+00:00,1.1502494606321154,1.1135133790912497,0.5037382330115796,0.5417045913886449,0.4949293607117335
2023-06-15 00:00:00+00:00,1.161171556536623,1.123945523972869,0.5085214365513544,0.5467796456147708,0.49962892035393447
2023-06-16 00:00:00+00:00,1.1973607326155646,1.1588115605856293,0.5243700609029215,0.563741356602088,0.5152003997542308
2023-06-17 00:00:00+00:00,1.1906634787708288,1.152137956906508,0.5273030445149488,0.5669879469188012,0.5180820942712426
2023-06-18 00:00:00+00:00,1.185648992040773,1.1473284880150676,0.5250823044262648,0.5646211202066169,0.5159001882725093
2023-06-19 00:00:00+00:00,1.1966877841773222,1.1581481253824968,0.5299709978355723,0.5699456596340271,0.5207033930825135
2023-06-20 00:00:00+00:00,1.2346645876718616,1.1949428970956526,0.5467895905451509,0.5880530329272421,0.5372278790006418
2023-06-21 00:00:00+00:00,1.3013453488787858,1.2596072402768228,0.5763201581840303,0.6198755268910614,0.5662420454965751
2023-06-22 00:00:00+00:00,1.2892737045543805,1.2483006525223268,0.5709740508093992,0.6143113503624175,0.5609894255209109
2023-06-23 00:00:00+00:00,1.3033182863468105,1.2622020854900966,0.5771939029087789,0.6211524971976351,0.5671005110441668
2023-06-24 00:00:00+00:00,1.3033182863468105,1.2622020854900966,0.5716534760100644,0.61533555276769,0.5616569696106385
2023-06-25 00:00:00+00:00,1.2871681920199713,1.246182822753866,0.5787371313661984,0.6231450961078928,0.5686167530599783
2023-06-26 00:00:00+00:00,1.2871681920199713,1.246182822753866,0.5663624516595708,0.6099716209400771,0.5564584694220697
2023-06-27 00:00:00+00:00,1.2871681920199713,1.246182822753866,0.5757164568055911,0.6201184466923119,0.565648901046321
2023-06-28 00:00:00+00:00,1.244858570654512,1.2054207271936843,0.5567924766666146,0.5998346432878927,0.5470558446163758
2023-06-29 00:00:00+00:00,1.244858570654512,1.2054207271936843,0.5640136636845918,0.6076901444283321,0.5541507547108915
2023-06-30 00:00:00+00:00,1.2998502276463089,1.258959095589076,0.5889289807038756,0.634680503967276,0.5786303774914813
2023-07-01 00:00:00+00:00,1.3065128318805532,1.2650344176169157,0.585910324679472,0.6316177448515092,0.5756645087158779
2023-07-02 00:00:00+00:00,1.2976631535516765,1.2560861834355062,0.5898789943905209,0.6360854995745089,0.5795637782853574
2023-07-03 00:00:00+00:00,1.2864600155300228,1.2448651667428108,0.5949716070397619,0.6417678533037612,0.58456733639881
2023-07-04 00:00:00+00:00,1.2864600155300228,1.2448651667428108,0.5889255694790175,0.6354388076711799,0.5786270259187246
2023-07-05 00:00:00+00:00,1.2864600155300228,1.2448651667428108,0.5808873019525451,0.6269563108275128,0.5707293236055165
2023-07-06 00:00:00+00:00,1.24234376713543,1.202458875379852,0.5609670804199349,0.6055990645175676,0.5511574470587859
2023-07-07 00:00:00+00:00,1.2591341277387833,1.2188712703463338,0.5685485887077567,0.6138649031601194,0.558606377483799
2023-07-08 00:00:00+00:00,1.2553377194329092,1.2152537647043968,0.5668343610199255,0.6120430046507405,0.5569221265017356
2023-07-09 00:00:00+00:00,1.2553377194329092,1.2152537647043968,0.5659791172688083,0.611176371846279,0.5560818384011829
2023-07-10 00:00:00+00:00,1.2553377194329092,1.2152537647043968,0.5712264674151377,0.616930944975903,0.5612374281165534
2023-07-11 00:00:00+00:00,1.2539678687421034,1.2141674118759023,0.5706031331849286,0.616379451373064,0.560624994134279
2023-07-12 00:00:00+00:00,1.2588636825914534,1.218596886206372,0.568375351443813,0.6141308018614882,0.5584361696205156
2023-07-13 00:00:00+00:00,1.349009025998448,1.3058614533431032,0.6090758593292263,0.6581091339878846,0.5984249475775529
2023-07-14 00:00:00+00:00,1.395197592336638,1.3501809364212787,0.5882217803783487,0.6357736430729036,0.5779355439806007
2023-07-15 00:00:00+00:00,1.3903963656393292,1.3457610622322236,0.5861975609191099,0.6336924112621897,0.5759467220543557
2023-07-16 00:00:00+00:00,1.397388026498748,1.352335102232664,0.5832498442507912,0.6305968251462538,0.5730505521180611
2023-07-17 00:00:00+00:00,1.397388026498748,1.352335102232664,0.5799784567827455,0.6271171631283408,0.5698363714144833
2023-07-18 00:00:00+00:00,1.386900249274311,1.342488328428607,0.5756255607121024,0.6225509274048342,0.5655595944531473
2023-07-19 00:00:00+00:00,1.3800278572720344,1.3361810132169503,0.5727732110194595,0.6196260416897772,0.5627571238098805
2023-07-20 00:00:00+00:00,1.3780890564884845,1.3340502591443253,0.5735778999570554,0.6206141343948638,0.5635477411491187
2023-07-21 00:00:00+00:00,1.378017899872393,1.3338526806106843,0.573607516230571,0.620706049995337,0.5635768395227524
2023-07-22 00:00:00+00:00,1.3595268362410304,1.3160476618578476,0.5659105094768637,0.6124205151526838,0.5560144303539437
2023-07-23 00:00:00+00:00,1.3595268362410304,1.3160476618578476,0.5726040357038717,0.619727805390301,0.5625909068636474
2023-07-24 00:00:00+00:00,1.331338630495738,1.288985819224749,0.5607317578357621,0.606984363924699,0.5509262395614923
2023-07-25 00:00:00+00:00,1.3366606203379787,1.294472081499929,0.5629732677349473,0.6095678488379986,0.5531285521689755
2023-07-26 00:00:00+00:00,1.3464451416889807,1.3042804309550475,0.5670943018062609,0.6141866077617756,0.5571775217026015
2023-07-27 00:00:00+00:00,1.33844719285281,1.2968213450154762,0.5637257344055564,0.6106741187436936,0.5538678604521983
2023-07-28 00:00:00+00:00,1.347615751816821,1.3059604680685397,0.5675873381079866,0.6149777384658482,0.5576619362767385
