Date,Custom,Standard,NautilusTrader
2021-07-22,1.0,1.0,1.0
2021-07-23,0.999325,1.0,0.5301235150075
2021-07-24,0.9913625678775577,0.9935129238999999,0.5218162900075
2021-07-25,0.9764965605154821,0.9821063238999999,0.5059035250075
2021-07-26,0.9758374253371341,0.98157566385,0.9553033881099999
2021-07-31,0.9758374253371341,0.98157566385,0.9553033881099999
2021-08-01,0.9751787350750316,0.99696714235,0.5414473469145
2021-08-02,0.9828800881140246,1.00396014235,0.5486990879145001
2021-08-03,0.9935480740625342,1.01340234235,0.5584904419145
2021-08-04,0.9922077901299747,1.02757540245,1.248767874012
2021-08-05,1.0051435380152904,1.03908630245,1.256342112012
2021-08-06,1.0044650661271302,1.0384729665999999,1.004560888724
2021-08-07,1.0037870522074943,1.02007378515,0.5328949183880001
2021-08-08,1.0120248780086798,1.02820778515,0.5414844223880001
2021-08-09,0.9863151087564191,1.00348788515,0.5153801023880001
2021-08-10,0.9927406863362211,1.01018498515,0.5224521343880001
2021-08-11,0.9934057399954067,1.01086368515,0.523169158388
2021-08-12,0.9927351911209098,1.0101807532,0.9746843123240001
2021-08-13,0.9920650948669032,0.9754406768500001,0.501836625142
2021-08-14,0.9986857994054563,0.9825284768500001,0.508839569142
2021-08-15,0.9980116864908577,0.9818221206000001,0.946666576708
2021-08-16,0.9980116864908577,0.9818221206000001,0.946666576708
2021-08-17,0.9973380286024763,0.9818221206000001,0.5311667400039999
2021-08-18,0.995992632068617,0.9818221206000001,1.195601264168
2021-08-19,1.0166203232249649,0.9818221206000001,1.2066110291680001
2021-08-20,1.015934104506788,0.9818221206000001,0.9670650038680001
2021-08-21,1.015248348986246,0.9818221206000001,0.535570326247
2021-08-22,1.0145630563506804,0.9818221206000001,0.9700384772380001
2021-08-23,1.0145630563506804,0.9818221206000001,0.9700384772380001
2021-08-24,1.0138782262876438,0.9818221206000001,0.5489761048994999
2021-08-25,1.0017042899012922,0.9818221206000001,0.5377583318995
2021-08-26,1.0213900267767921,0.9818221206000001,0.5566082078994999
2021-08-27,1.020700588508718,0.9818221206000001,0.992294603183
2021-08-28,1.020700588508718,0.9818221206000001,0.992294603183
2021-08-29,1.0200116156114745,0.9818221206000001,1.437126481443
2021-08-30,1.0193231077709368,0.9818221206000001,0.98970906844
2021-08-31,1.0186350646731914,0.9818221206000001,1.4355544235764999
2021-09-01,1.017947486004537,0.9818221206000001,0.9895607445650001
2021-09-02,1.017947486004537,0.9818221206000001,0.9895607445650001
2021-09-03,1.0172603714514838,0.9818221206000001,0.5371482752555
2021-09-04,1.0158880999261504,0.9818221206000001,1.2224926658465
2021-09-05,1.0152023754587003,0.9818221206000001,0.980499952475
2021-09-06,1.0152023754587003,0.9818221206000001,0.980499952475
2021-09-07,1.0145171138552658,0.9818221206000001,0.587583476855
2021-09-08,1.013148542950139,0.9818221206000001,1.287355073489
2021-09-09,1.0117818182300562,0.9818221206000001,0.43789411283
2021-09-10,1.027016624903426,0.9818221206000001,0.45743211083
2021-09-11,1.0263233886816163,0.9818221206000001,1.036049321534
2021-09-12,1.0256306203942562,0.9818221206000001,1.51055166551
2021-09-13,1.0249383197254902,0.9818221206000001,1.043438846594
2021-09-14,1.0242464863596756,0.9818221206000001,1.5343248904339999
2021-09-15,1.0342203385135973,0.9818221206000001,1.5449622064339998
2021-09-16,1.030732030324202,0.9818221206000001,1.5411985864339999
2021-09-17,1.030036286203733,0.9818221206000001,1.070901450338
2021-09-18,1.0293410117105457,0.9818221206000001,1.5622046104544998
2021-09-19,1.027952443552511,0.9818221206000001,0.3903329694044999
2021-09-20,1.027258575653113,0.9818221206000001,1.0923333907085
