Date,Open,High,Low,Close,Volume,funding_rate,funding_mean_3,funding_mean_14,funding_mean_30,funding_vol_3,funding_vol_14,funding_vol_30,funding_z_5,funding_z_20,funding_z_60,price_vol_5,price_vol_20,price_vol_60,rsi_7,rsi_14,rsi_28,sma_10,sma_50,sma_200
2020-09-13,3.3386,3.47,2.9838,3.2603,2024779.41,0.0001,,,,,,,,,,,,,,,,,,
2020-09-14,3.2656,3.5393,3.0752,3.2641,3351649.61,0.00030000000000000003,,,,,,,,,,,,,,,,,,
2020-09-15,3.264,3.3249,2.8955,2.9295,1698391.09,0.00030000000000000003,0.00023333333333333336,,,0.00011547005383792516,,,,,,,,,,,,,,
2020-09-16,2.9288,2.9293,2.4282,2.5327,4886766.99,0.00030000000000000003,0.00030000000000000003,,,0.0,,,,,,,,,,,,,,
2020-09-17,2.5376,2.9389,2.36,2.8829,4635747.31,0.00030000000000000003,0.00030000000000000003,,,0.0,,,0.4471636010895029,,,,,,,,,,,
2020-09-18,2.883,3.16,2.726,3.1144,4169446.23,0.00030000000000000003,0.00030000000000000003,,,0.0,,,0.0,,,2.244360558576775,,,,,,,,
2020-09-19,3.1084,3.2545,2.9564,3.031,1586219.86,0.0001864,0.0002621333333333334,,,6.558699057994148e-05,,,-1.788502338618929,,,2.245513657449855,,,41.812468735793246,,,,,
2020-09-20,3.0216,3.0319,2.7,2.8628,1456628.58,-0.00053218,-1.5259999999999996e-05,,,0.0004512548667881601,,,-1.7722877900941254,,,2.0887614381482256,,,37.328657936799445,,,,,
2020-09-21,2.8628,3.0397,2.4689,2.7672,3567879.31,0.00030000000000000003,-1.5259999999999996e-05,,,0.0004512548667881601,,,0.5213473668526282,,,1.549762956835684,,,35.03583688217485,,,,,
2020-09-22,2.7571,3.0107,2.65,2.9082,3416786.33,0.00015721000000000002,-2.498999999999999e-05,,,0.00044500395290379176,,,0.2143205386952708,,,1.1127948198956696,,,49.2738801155712,,,2.95531,,
2020-09-23,2.9184,3.09,2.7001,2.8548,2762150.96,0.00030000000000000003,0.0002524033333333334,,,8.243984493758676e-05,,,0.62277216594819,,,0.7670757942044432,,,64.33722064894857,,,2.91476,,
2020-09-24,2.855,3.2571,2.7804,3.1433,2983701.04,0.00011083000000000001,0.0001893466666666667,,,9.85946054981375e-05,,,0.1263353275968238,,,1.216957142379318,,,62.26450636436968,,,2.90268,,
2020-09-25,3.1409,3.2766,2.9003,3.1937,2447843.22,-0.00019395,7.229333333333335e-05,,,0.00024921969551649283,,,-1.6249004713077562,,,1.006206917125591,,,54.503123182109974,,,2.9291,,
2020-09-26,3.185,3.25,3.03,3.1287,1357018.72,-0.00024892,-0.00011067999999999999,0.00011995642857142859,,0.000193792247780968,0.00026210434324482724,,-1.1590611276641618,,,0.9428623874692593,,,55.66639596454414,47.091584129275,,2.9887,,
2020-09-27,3.1292,3.1857,2.9819,3.1578,983815.86,0.00030000000000000003,-4.762333333333332e-05,0.00013424214285714286,,0.0003023026821471047,0.00026634899220552934,,0.9354840573455058,,,0.9070931211549957,,,70.40110643253001,47.763473677997446,,3.0161900000000004,,
2020-09-28,3.1557,3.2109,2.908,2.9599,1306134.15,0.00030000000000000003,0.0001170266666666667,0.00013424214285714288,,0.00031691910976356947,0.00026634899220552934,,0.9354840573455058,,,1.1285290460265218,,,61.674542538262244,43.88075311335974,,3.00074,,
2020-09-29,2.9549,3.027,2.8735,2.9505,950875.56,0.00030000000000000003,0.00030000000000000003,0.00013424214285714286,,0.0,0.00026634899220552934,,0.7285862751886929,,,0.6160447321827692,,,53.04886833338012,50.48602107448601,,2.99269,,
2020-09-30,2.9447,2.9838,2.8228,2.8967,722757.83,0.00030000000000000003,0.00030000000000000003,0.00013424214285714288,,0.0,0.00026634899220552934,,0.4471953786511295,,,0.5353251454668867,,,53.018297021880414,60.014306105414306,,2.99608,,
2020-10-01,2.8967,2.9889,2.65,2.8669,1373061.59,0.00030000000000000003,0.00030000000000000003,0.00013424214285714286,,0.0,0.00026634899220552934,,0.0,,,0.5406093061419027,,,18.259072088237644,49.465597816131044,,3.00605,,
2020-10-02,2.8667,2.8873,2.42,2.6232,2788493.11,0.00030000000000000003,0.00030000000000000003,0.00013424214285714288,,0.0,0.00026634899220552934,,0.0,0.5414742793769122,,0.7183875956098059,,,4.628598690567813,33.72647757274248,,2.97755,,
2020-10-03,2.6231,2.6708,2.5356,2.5439,547025.23,0.00030000000000000003,0.00030000000000000003,0.0001423564285714286,,0.0,0.00026976865526444474,,0.0,0.49648578153632844,,0.6550268832344236,1.270416888623055,,4.5256609593033374,33.81835090868002,,2.94646,,
2020-10-04,2.542,2.5898,2.42,2.5202,765399.21,0.00030000000000000003,0.00030000000000000003,0.00020179785714285716,,0.0,0.0001894247952731789,,0.0,0.4964857815363286,,0.6334624447299916,1.2690519739723984,,0.0,37.409966152892885,,2.8841500000000004,,
2020-10-05,2.5181,2.683,2.4561,2.6522,912587.17,0.00030000000000000003,0.00030000000000000003,0.00020179785714285716,,0.0,0.0001894247952731789,,0.0,0.4964857815363286,,0.9590484963701158,1.220907203232089,,23.08903268119238,45.88403717663734,,2.8299999999999996,,
2020-10-06,2.6486,2.6604,2.13,2.174,1784025.33,0.00030000000000000003,0.00030000000000000003,0.00021199714285714285,,0.0,0.00019067935584392707,,0.0,0.4964857815363286,,1.8061339371738274,1.3528299099629015,,12.686208545045332,28.831737953889743,,2.7345300000000003,,
2020-10-07,2.1721,2.4083,2.081,2.3005,2087951.2,0.00030000000000000003,0.00030000000000000003,0.00021199714285714287,,0.0,0.00019067935584392707,,0.0,0.49648578153632844,,1.9789626451477913,1.2421211374507393,,23.2213438589158,34.664969817666716,,2.6488,,
2020-10-08,2.3001,2.4569,2.0123,2.3638,2759189.94,0.00030000000000000003,0.00030000000000000003,0.00022550928571428574,,0.0,0.00018965872948188106,,0.0,0.4964857815363286,,2.0282056741481287,1.1909161204303127,,28.063137682354423,25.365021151942983,,2.58919,,
2020-10-09,2.3686,2.63,2.303,2.5314,1878523.79,0.00030000000000000003,0.00030000000000000003,0.0002607914285714286,,0.0,0.00014670504091056805,,0.0,0.46929328065140513,,2.1521745991701167,1.2394173595183111,,45.71268444610603,30.512563971801583,,2.5472799999999998,,
2020-10-10,2.5274,2.6056,2.3873,2.3999,1278940.27,0.00058019,0.00039339666666666665,0.00032001357142857147,,0.0001617677719242412,7.488392737144226e-05,,1.78871163312215,1.8538583715760788,,2.114641029556992,1.2367250852114473,,43.5874598944503,29.36346129736731,39.32029191447873,2.4976,,
2020-10-11,2.3988,2.4607,2.3401,2.4227,898764.08,0.00090989,0.0005966933333333334,0.00036357714285714286,,0.0003052797455340483,0.00017406530712653497,,1.5983131860014907,2.7100480743864117,,0.9170816394919105,1.2336719972243726,,45.65469290314797,29.110542744669075,39.66181187088297,2.4531799999999997,,
2020-10-12,2.4228,2.7044,2.4132,2.5836,2155387.01,0.00042458,0.00063822,0.00037247571428571433,0.00024980166666666666,0.00024780447877308424,0.00017374920394789577,0.0002447587692639616,-0.3072592949126696,0.5776106786906287,,0.9459010089763247,1.2479789555991854,,47.019464691594,39.076923045162445,41.91440314694035,2.44922,,
2020-10-13,2.5826,2.5867,2.336,2.4062,1951031.1,0.00037596,0.0005701433333333333,0.0003779014285714286,0.00025900033333333333,0.0002952318143990131,0.00017249336445909327,0.00024411951005509622,-0.5879123753113844,0.3528760940659867,,1.2366426471131684,1.2780630337001542,,63.65882347698686,35.60433745049137,43.5409414890729,2.4354500000000003,,
2020-10-14,2.4061,2.4424,2.2331,2.3107,1125385.85,0.00048415000000000003,0.00042823,0.000391055,0.0002651386666666667,5.4187276181775517e-05,0.0001731160985159515,0.0002474780900191777,-0.3331419399399928,0.7345921554285316,,1.0510249476189706,1.1933237928362026,,50.62271057944336,34.83593828342289,47.03968419785815,2.4145,,
2020-10-15,2.3108,2.3485,2.1932,2.2682,754909.09,0.00030000000000000003,0.0003867033333333334,0.00039105499999999996,0.0002651386666666667,9.254388166342148e-05,0.0001731160985159515,0.0002474780900191777,-0.8307146000253544,-0.1790382386743233,,0.9849655852885902,1.1850157515220314,,44.011525894753134,34.6084631351474,41.070339023505355,2.3761,,
2020-10-16,2.2648,2.269,2.1071,2.1398,1546650.13,0.00030000000000000003,0.0003613833333333334,0.000391055,0.0002651386666666667,0.00010631905207126975,0.0001731160985159515,0.0002474780900191777,-0.9615289172009963,-0.4264330162755282,,1.0240243466049705,1.1980066136411476,,24.202898528403125,36.78946214937405,35.40493587542417,2.3726800000000003,,
2020-10-17,2.1374,2.2462,2.1107,2.2053,482249.55,0.00030000000000000003,0.00030000000000000003,0.000391055,0.0002651386666666667,0.0,0.0001731160985159515,0.0002474780900191777,-0.6433243074972776,-0.4264330162755282,,0.7604186024861125,1.2107296998125296,,35.95959592327311,40.67628590321247,37.56812908994827,2.3631599999999997,,
2020-10-18,2.2031,2.2595,2.1763,2.215,478921.26,0.00030000000000000003,0.00030000000000000003,0.000391055,0.0002651386666666667,0.0,0.0001731160985159515,0.0002474780900191777,-0.4471592985361607,-0.4264330162755282,,0.6712563225342719,1.1953430835098464,,34.72569491938816,41.53069149842215,39.75777886689799,2.34828,,
2020-10-19,2.2137,2.2148,2.05,2.0592,909217.19,0.00030000000000000003,0.00030000000000000003,0.000391055,0.00026892533333333337,0.0,0.0001731160985159515,0.0002471005739500351,0.0,-0.4264330162755282,,0.8179864842140134,1.2195573212906836,,11.144042667752146,33.75876421600445,39.01508095660578,2.30106,,
2020-10-20,2.0552,2.108,1.8401,1.885,1933167.04,0.00030000000000000003,0.00030000000000000003,0.000391055,0.00029666466666666667,0.0,0.0001731160985159515,0.00019536119308521374,0.0,-0.4264330162755282,,0.9838193008174327,1.2561213603268284,,11.197141143779007,40.50341741804365,34.28650405553098,2.2495700000000003,,
2020-10-21,1.8873,2.11,1.8415,1.8887,3222724.75,0.00030000000000000003,0.00030000000000000003,0.000391055,0.00029666466666666667,0.0,0.0001731160985159515,0.00019536119308521374,0.0,-0.4264330162755282,,0.9995138894426056,1.2593127732955807,,13.608140721756257,35.28024017058026,34.933408160128025,2.19617,,
2020-10-22,1.8868,2.09,1.8481,1.9582,1624778.09,0.00055786,0.0003859533333333334,0.0004094735714285715,0.0003100196666666667,0.00014887554041323695,0.00017636999320079462,0.00019915672172997296,1.7886992725154327,1.17139761700157,,1.0304620155443174,1.2427958852602938,,24.456163452341244,35.56583626349311,30.163034352898634,2.13363,,
2020-10-23,1.9566,1.9902,1.85,1.959,1559992.35,0.00064808,0.00050198,0.0004343364285714285,0.0003216223333333334,0.00018064288638083693,0.00018411475729961053,0.00020847428796531164,1.3426247998263527,1.5407673395171917,,1.0210558745820126,1.242169120128343,,31.135225330144678,26.885801940203407,28.983829759606905,2.08891,,
2020-10-24,1.9652,1.973,1.88,1.9142,748093.83,0.0015489000000000002,0.00091828,0.0005035300000000001,0.000369558,0.0005479927922883656,0.00035023369736396115,0.0003024740828270564,1.7059629285023752,3.5857690999223792,,0.8854240085779812,1.2427738849194563,,18.255179906698757,28.910117203235615,29.184519904803537,2.04926,,
2020-10-25,1.9175,1.9244,1.76,1.7926,1365865.99,0.00106334,0.0010867733333333335,0.0005144907142857143,0.0004114676666666667,0.0004508669525850537,0.00036597648315503476,0.0003087419492367465,0.4895088399470868,1.7195595706231122,,0.7178686236392329,1.2257418052802278,,12.973352017739586,24.802047480826317,27.320752184032784,2.0017,,
2020-10-26,1.7925,1.8685,1.6121,1.6799,2021871.84,0.00030000000000000003,0.0009707466666666668,0.0005055921428571429,0.0004297650000000001,0.0006295775937351433,0.00036982511114514176,0.0002834878543618574,-1.0693373949309686,-0.5885570348173437,,0.8338685537849965,0.95267458073199,,14.033756856014364,12.411612996109909,28.116665499990887,1.9557100000000003,,
2020-10-27,1.6771,1.75,1.5906,1.711,2591150.26,0.00030000000000000003,0.0005544466666666667,0.0005001664285714287,0.00042976500000000003,0.0004407145544832089,0.00037242133566096143,0.0002834878543618574,-0.880626138130008,-0.5885570348173437,,0.7245800948688977,0.9122896235671148,,27.355543937665615,17.077097912570622,28.9651426938525,1.90628,,
2020-10-28,1.7084,1.7255,1.4508,1.518,3354618.28,0.00030000000000000003,0.00030000000000000003,0.0004870128571428572,0.00042976500000000003,0.0,0.00037626272626427423,0.0002834878543618574,-0.6972355741482905,-0.5885570348173437,,0.988616396385778,0.9945268560455846,,17.680906691583914,15.633399790265528,27.65840217875757,1.83658,,
2020-10-29,1.5166,1.5754,1.4148,1.4327,1233628.05,0.00030000000000000003,0.00030000000000000003,0.0004870128571428572,0.00042976500000000003,0.0,0.00037626272626427423,0.0002834878543618574,-0.44720049556142916,-0.5885570348173433,,0.942731982985238,0.9167198149444679,,5.413202097761385,15.073990451380652,27.169691156932473,1.77393,,
2020-10-30,1.4328,1.4726,1.3163,1.4381,1401628.09,0.00019727000000000001,0.0002657566666666667,0.000479675,0.0004263406666666667,5.931119315385163e-05,0.0003811602333917204,0.0002857210317525595,-1.7884650965397608,-0.8267413817399781,,1.0690924680959413,0.9193979995476771,,6.145815786660933,17.305004170881546,29.586247258469186,1.72924,,
2020-10-31,1.4383,1.558,1.4266,1.5497,851989.58,-0.0009315,-0.0001447433333333333,0.00039171071428571426,0.00038529066666666663,0.0006832846424685205,0.000536332586460538,0.00037804738658399497,-1.782766099452801,-2.950626943875641,,1.4266137430438302,1.0054912898436676,,22.415619773435864,20.711222275736517,33.063032336430496,1.6953400000000003,,
2020-11-01,1.5497,1.6463,1.5137,1.608,960664.24,-0.0012978999999999998,-0.0006773766666666667,0.000277575,0.00033202733333333336,0.0007793056740672007,0.0007018371724240274,0.0004872661883436901,-1.3165440962413693,-2.737819995655033,,1.4755992311828598,0.9662139463771436,,34.549715393061945,24.010960752170476,34.64102906216499,1.66032,2.435206,
2020-11-02,1.6076,1.6432,1.4621,1.4738,867738.07,0.00030000000000000003,-0.0006431333333333332,0.000277575,0.00033202733333333336,0.0008370708472604538,0.0007018371724240274,0.0004872661883436901,0.7632976113893598,0.011144230983346378,,1.2718962052024252,0.9835773973568741,,33.34949099475742,24.463444395176396,30.1736321137068,1.6118000000000001,2.399476,
2020-11-03,1.4729,1.484,1.4062,1.4118,983164.88,0.00030000000000000003,-0.00023263333333333326,0.000277575,0.00033202733333333336,0.0009225479951381031,0.0007018371724240274,0.0004872661883436901,0.7632976113893598,0.02703461309897036,,1.2219120127077907,0.984408662569147,,26.97753151910699,27.117988357867333,35.08765061111073,1.56156,2.36243,
2020-11-04,1.4123,1.4144,1.2733,1.3912,2560523.86,0.00030000000000000003,0.00030000000000000003,0.00027757500000000007,0.00033202733333333336,0.0,0.0007018371724240274,0.0004872661883436901,0.7202909990389578,0.02703461309897036,,1.2228535902657338,0.9850048300690727,,36.71973182718095,26.329812506554646,31.440584525438368,1.52142,2.331664,
2020-11-05,1.3895,1.4928,1.3,1.4007,1598492.56,0.00030000000000000003,0.00030000000000000003,0.00025915642857142864,0.00033202733333333336,0.0,0.0006972845243305484,0.0004872661883436901,0.44720733737362706,0.02703461309897036,,0.907443245916251,0.9812911447481539,,46.01593617477302,21.86900794165244,29.901080978453592,1.4935,2.309024,
2020-11-06,1.403,1.9482,1.3946,1.9,3846546.9,6.620000000000001e-05,0.00022206666666666668,0.00021759357142857148,0.000324234,0.00013498449293653406,0.0006896186374155496,0.0004896599154275871,-1.7886833119623646,-0.3542577556835826,,2.9764604768541503,1.697728735738502,,75.79006135895807,48.019336600492096,38.42572220721806,1.5124,2.289366,
2020-11-07,1.9069,2.4975,1.8276,2.0215,8862610.63,-0.00115273,-0.0002621766666666667,2.462000000000003e-05,0.00027580966666666666,0.0007800509852780995,0.0006660172635669672,0.0005590548069886587,-1.7657046634163835,-2.037361067384461,,2.683790158575513,1.7230860586868084,,76.05478235781052,53.42570712291936,43.03797463920138,1.56275,2.267508,
2020-11-08,2.0264,2.2825,1.9608,2.1558,4800345.92,0.00030028,-0.00026208333333333335,-2.988428571428569e-05,0.00027581900000000006,0.0007801518924115572,0.0006026854069491402,0.0005590552271056393,0.5342748800132583,0.15105001183413902,,2.4421297836073674,1.718232601201695,,77.90910937993033,61.50240683677263,45.282952130786384,1.63506,2.250004,
2020-11-09,2.1515,2.1991,1.9456,2.0299,3050443.52,0.00047346,-0.00012633000000000002,-1.7494285714285695e-05,0.00027226133333333336,0.0008930960464026254,0.0006117043501148662,0.0005573886222793185,0.7222512395905601,0.3973212420475511,,2.6343101351819866,1.6936793047672782,,78.57363060836343,60.992462257921204,40.091621591118226,1.69424,2.233346,
