Date,Open,High,Low,Close,Volume,funding_rate,funding_mean_3,funding_mean_14,funding_mean_30,funding_vol_3,funding_vol_14,funding_vol_30,funding_z_5,funding_z_20,funding_z_60,price_vol_5,price_vol_20,price_vol_60,rsi_7,rsi_14,rsi_28,sma_10,sma_50,sma_200
2020-02-09,223.01,230.65,222.86,228.49,350336.24399,0.00296514,0.0015790066666666665,0.00153032,0.001014623,0.0012013907556383697,0.0009773119380218375,0.0008472127346701307,1.341585251327288,1.8491048419608578,,0.5473762110851472,0.5554901852849614,,97.48636471263362,89.8934070255843,79.14503165074612,202.247,,
2020-02-10,228.53,229.4,216.37,222.89,510415.49949,0.00619823,0.00333373,0.0019516221428571429,0.0012112306666666665,0.002699146676840663,0.0015243551383664785,0.0012596492584676738,1.61886006839143,3.2531166582656836,,0.5879249466102904,0.5818551075815536,,85.68357695485855,83.26823736781434,77.68623891490942,206.53699999999998,,
2020-02-11,222.89,239.15,218.17,236.69,595576.90276,0.00376534,0.0043095699999999995,0.0021125985714285714,0.001326742,0.0016838519699486625,0.0015918249921146731,0.001330123386696603,0.3714634250595412,1.3922992911010765,,0.6603655760507695,0.6049649255645737,,90.12428619309559,84.84191302227168,76.3206638496429,211.846,,
2020-02-12,236.69,275.34,236.69,265.74,1038073.74782,0.00800644,0.005990003333333334,0.0024816607142857145,0.0015836233333333333,0.0021282037169954673,0.0022402398855907724,0.0017897422675699527,1.3038005010932123,2.9311459871669614,,1.053493422398498,0.6971729295059245,,92.02387411741158,90.09935506252275,80.42386377419339,219.57600000000002,,
2020-02-13,265.74,277.69,256.08,268.32,1089679.1537,0.00439932,0.005390366666666667,0.0026824042857142858,0.0017202673333333333,0.0022876543497944188,0.0022796594422201085,0.0018440253525090406,-0.32890924472672267,1.042666970332199,,1.0231180986889774,0.6906602410768751,,91.20944834707956,89.31828866831174,81.8087381593091,227.439,,
2020-02-14,268.34,287.15,260.28,285.15,734944.32266,0.0031325299999999997,0.00517943,0.002685908571428572,0.0018034746666666665,0.0025288689924746976,0.0022803609831268013,0.0018497369249086677,-0.9902268877924786,0.37068816976467045,,1.0291133312567067,0.6838223675152887,,92.0086980148898,94.37879810827032,82.9730038879414,237.06300000000002,,
2020-02-15,285.11,288.41,261.86,264.88,860813.14274,0.00300311,0.003511653333333333,0.002760669285714286,0.0018709746666666666,0.0007714606065336922,0.002271747446690675,0.0018555181881466396,-0.7084267092030012,0.25425600082078487,,1.3604949968676892,0.8063896562440822,,72.35224965212518,80.07251738854445,73.7763337165571,243.173,,
2020-02-16,264.91,274.0,237.41,258.85,1110118.46395,0.00296663,0.0030340899999999997,0.002928765714285714,0.001953496,8.71809772828933e-05,0.002186082258663145,0.0018470600541486799,-0.6195717040303788,0.17488163176062582,,1.4026869500746844,0.8291991460969586,,66.12149532661127,75.82336976376328,74.2902374659208,247.73899999999998,,
2020-02-17,258.89,268.77,242.0,267.85,1110371.39094,0.0020593399999999998,0.0026763599999999996,0.003054432857142857,0.002011802666666667,0.0005346662116685526,0.0020708754002239597,0.0018208172516528892,-1.258669598043179,-0.3124955983276856,,0.9981121565333798,0.8297637536868508,,73.04223042178018,77.12382009919509,75.44602358526738,252.19099999999997,,
2020-02-18,267.9,285.88,258.0,282.61,1115523.43992,0.00060246,0.0018761433333333334,0.0030326957142857137,0.0020024296666666668,0.0011926842462417861,0.002096590034617436,0.0018275362270337007,-1.639794864769047,-0.9879510075234513,,1.0964818052453356,0.8276800121005163,,73.30491270755877,79.64064279317034,76.86170212663748,258.147,,
2020-02-19,282.64,285.0,251.56,258.45,705973.72988,0.00235701,0.0016729366666666668,0.0031185428571428564,0.0020342813333333334,0.0009389313487328762,0.002037573294207629,0.0018250261971189822,0.1628112213126677,-0.11601037053100376,,1.2108041240027936,0.9409790748990193,,46.10701698139191,66.33403047449735,69.36990998630847,261.14300000000003,186.1536,
2020-02-20,258.44,264.33,245.34,256.96,972969.71691,0.0008334099999999999,0.0012642933333333335,0.0030043457142857146,0.0020430326666666665,0.000953339792955974,0.002122051161787047,0.001818384273702293,-0.9188926570684453,-0.8236269664975091,,1.0641968733542455,0.9273765508663134,,43.86211368023877,63.72702753503595,70.50930161548631,264.55,188.67739999999998,
